# CSV_WAVEFORM_V1
# source=MATLAB
# waveform=sine
# signal_type=waveform_playback_table
# sample_count=512
# sample_rate_hz=51200
# output_frequency_hz=100
# bits=8
# code_format=uint8
# code_min=0
# code_mid=128
# code_max=255
# x_unit=s
# y_unit=code
# columns=index,time_s,phase_norm,amplitude_norm,code_dec,code_hex
index,time_s,phase_norm,amplitude_norm,code_dec,code_hex
159,0.003105468750,0.310546875000,0.928506080473,246,F6
160,0.003125000000,0.312500000000,0.923879532511,245,F5
161,0.003144531250,0.314453125000,0.919113851690,245,F5
162,0.003164062500,0.316406250000,0.914209755704,244,F4
163,0.003183593750,0.318359375000,0.909167983091,243,F3
164,0.003203125000,0.320312500000,0.903989293123,243,F3
165,0.003222656250,0.322265625000,0.898674465694,242,F2
166,0.003242187500,0.324218750000,0.893224301196,241,F1
167,0.003261718750,0.326171875000,0.887639620403,241,F1
168,0.003281250000,0.328125000000,0.881921264348,240,F0
169,0.003300781250,0.330078125000,0.876070094195,239,EF
170,0.003320312500,0.332031250000,0.870086991109,238,EE
171,0.003339843750,0.333984375000,0.863972856122,238,EE
172,0.003359375000,0.335937500000,0.857728610000,237,ED
173,0.003378906250,0.337890625000,0.851355193105,236,EC
174,0.003398437500,0.339843750000,0.844853565250,235,EB
175,0.003417968750,0.341796875000,0.838224705555,234,EA
176,0.003437500000,0.343750000000,0.831469612303,234,EA
177,0.003457031250,0.345703125000,0.824589302785,233,E9
178,0.003476562500,0.347656250000,0.817584813152,232,E8
179,0.003496093750,0.349609375000,0.810457198253,231,E7
180,0.003515625000,0.351562500000,0.803207531481,230,E6
181,0.003535156250,0.353515625000,0.795836904609,229,E5
182,0.003554687500,0.355468750000,0.788346427627,228,E4
183,0.003574218750,0.357421875000,0.780737228572,227,E3
184,0.003593750000,0.359375000000,0.773010453363,226,E2
185,0.003613281250,0.361328125000,0.765167265622,225,E1
186,0.003632812500,0.363281250000,0.757208846506,224,E0
187,0.003652343750,0.365234375000,0.749136394523,223,DF
188,0.003671875000,0.367187500000,0.740951125355,222,DE
189,0.003691406250,0.369140625000,0.732654271672,221,DD
190,0.003710937500,0.371093750000,0.724247082951,220,DC
191,0.003730468750,0.373046875000,0.715730825284,219,DB
192,0.003750000000,0.375000000000,0.707106781187,218,DA
193,0.003769531250,0.376953125000,0.698376249409,217,D9
194,0.003789062500,0.378906250000,0.689540544737,215,D7
195,0.003808593750,0.380859375000,0.680600997795,214,D6
196,0.003828125000,0.382812500000,0.671558954847,213,D5
197,0.003847656250,0.384765625000,0.662415777590,212,D4
198,0.003867187500,0.386718750000,0.653172842954,211,D3
199,0.003886718750,0.388671875000,0.643831542890,210,D2
200,0.003906250000,0.390625000000,0.634393284164,208,D0
201,0.003925781250,0.392578125000,0.624859488142,207,CF
202,0.003945312500,0.394531250000,0.615231590581,206,CE
203,0.003964843750,0.396484375000,0.605511041404,205,CD
204,0.003984375000,0.398437500000,0.595699304492,203,CB
205,0.004003906250,0.400390625000,0.585797857456,202,CA
206,0.004023437500,0.402343750000,0.575808191418,201,C9
207,0.004042968750,0.404296875000,0.565731810784,200,C8
208,0.004062500000,0.406250000000,0.555570233020,198,C6
209,0.004082031250,0.408203125000,0.545324988422,197,C5
210,0.004101562500,0.410156250000,0.534997619887,196,C4
211,0.004121093750,0.412109375000,0.524589682678,194,C2
212,0.004140625000,0.414062500000,0.514102744193,193,C1
213,0.004160156250,0.416015625000,0.503538383726,192,C0
214,0.004179687500,0.417968750000,0.492898192230,190,BE
215,0.004199218750,0.419921875000,0.482183772079,189,BD
216,0.004218750000,0.421875000000,0.471396736826,188,BC
217,0.004238281250,0.423828125000,0.460538710958,186,BA
218,0.004257812500,0.425781250000,0.449611329655,185,B9
219,0.004277343750,0.427734375000,0.438616238539,183,B7
220,0.004296875000,0.429687500000,0.427555093430,182,B6
221,0.004316406250,0.431640625000,0.416429560098,181,B5
222,0.004335937500,0.433593750000,0.405241314005,179,B3
223,0.004355468750,0.435546875000,0.393992040061,178,B2
224,0.004375000000,0.437500000000,0.382683432365,176,B0
225,0.004394531250,0.439453125000,0.371317193952,175,AF
226,0.004414062500,0.441406250000,0.359895036535,173,AD
227,0.004433593750,0.443359375000,0.348418680249,172,AC
228,0.004453125000,0.445312500000,0.336889853392,170,AA
229,0.004472656250,0.447265625000,0.325310292162,169,A9
230,0.004492187500,0.449218750000,0.313681740399,167,A7
231,0.004511718750,0.451171875000,0.302005949319,166,A6
232,0.004531250000,0.453125000000,0.290284677254,165,A5
233,0.004550781250,0.455078125000,0.278519689385,163,A3
234,0.004570312500,0.457031250000,0.266712757475,162,A2
235,0.004589843750,0.458984375000,0.254865659605,160,A0
236,0.004609375000,0.460937500000,0.242980179903,158,9E
237,0.004628906250,0.462890625000,0.231058108281,157,9D
238,0.004648437500,0.464843750000,0.219101240157,155,9B
239,0.004667968750,0.466796875000,0.207111376192,154,9A
240,0.004687500000,0.468750000000,0.195090322016,152,98
241,0.004707031250,0.470703125000,0.183039887955,151,97
242,0.004726562500,0.472656250000,0.170961888760,149,95
243,0.004746093750,0.474609375000,0.158858143334,148,94
244,0.004765625000,0.476562500000,0.146730474455,146,92
245,0.004785156250,0.478515625000,0.134580708507,145,91
246,0.004804687500,0.480468750000,0.122410675199,143,8F
247,0.004824218750,0.482421875000,0.110222207294,142,8E
248,0.004843750000,0.484375000000,0.098017140330,140,8C
249,0.004863281250,0.486328125000,0.085797312344,138,8A
250,0.004882812500,0.488281250000,0.073564563600,137,89
251,0.004902343750,0.490234375000,0.061320736302,135,87
252,0.004921875000,0.492187500000,0.049067674327,134,86
253,0.004941406250,0.494140625000,0.036807222941,132,84
254,0.004960937500,0.496093750000,0.024541228523,131,83
255,0.004980468750,0.498046875000,0.012271538286,129,81
256,0.005000000000,0.500000000000,0.000000000000,128,80
257,0.005019531250,0.501953125000,-0.012271538286,126,7E
258,0.005039062500,0.503906250000,-0.024541228523,124,7C
259,0.005058593750,0.505859375000,-0.036807222941,123,7B
260,0.005078125000,0.507812500000,-0.049067674327,121,79
261,0.005097656250,0.509765625000,-0.061320736302,120,78
262,0.005117187500,0.511718750000,-0.073564563600,118,76
263,0.005136718750,0.513671875000,-0.085797312344,117,75
264,0.005156250000,0.515625000000,-0.098017140330,115,73
265,0.005175781250,0.517578125000,-0.110222207294,113,71
266,0.005195312500,0.519531250000,-0.122410675199,112,70
267,0.005214843750,0.521484375000,-0.134580708507,110,6E
268,0.005234375000,0.523437500000,-0.146730474455,109,6D
269,0.005253906250,0.525390625000,-0.158858143334,107,6B
270,0.005273437500,0.527343750000,-0.170961888760,106,6A
271,0.005292968750,0.529296875000,-0.183039887955,104,68
272,0.005312500000,0.531250000000,-0.195090322016,103,67
273,0.005332031250,0.533203125000,-0.207111376192,101,65
274,0.005351562500,0.535156250000,-0.219101240157,100,64
275,0.005371093750,0.537109375000,-0.231058108281,98,62
276,0.005390625000,0.539062500000,-0.242980179903,97,61
277,0.005410156250,0.541015625000,-0.254865659605,95,5F
278,0.005429687500,0.542968750000,-0.266712757475,93,5D
279,0.005449218750,0.544921875000,-0.278519689385,92,5C
280,0.005468750000,0.546875000000,-0.290284677254,90,5A
281,0.005488281250,0.548828125000,-0.302005949319,89,59
282,0.005507812500,0.550781250000,-0.313681740399,88,58
283,0.005527343750,0.552734375000,-0.325310292162,86,56
284,0.005546875000,0.554687500000,-0.336889853392,85,55
285,0.005566406250,0.556640625000,-0.348418680249,83,53
286,0.005585937500,0.558593750000,-0.359895036535,82,52
287,0.005605468750,0.560546875000,-0.371317193952,80,50
288,0.005625000000,0.562500000000,-0.382683432365,79,4F
289,0.005644531250,0.564453125000,-0.393992040061,77,4D
290,0.005664062500,0.566406250000,-0.405241314005,76,4C
291,0.005683593750,0.568359375000,-0.416429560098,74,4A
292,0.005703125000,0.570312500000,-0.427555093430,73,49
293,0.005722656250,0.572265625000,-0.438616238539,72,48
294,0.005742187500,0.574218750000,-0.449611329655,70,46
295,0.005761718750,0.576171875000,-0.460538710958,69,45
296,0.005781250000,0.578125000000,-0.471396736826,67,43
297,0.005800781250,0.580078125000,-0.482183772079,66,42
298,0.005820312500,0.582031250000,-0.492898192230,65,41
299,0.005839843750,0.583984375000,-0.503538383726,63,3F
300,0.005859375000,0.585937500000,-0.514102744193,62,3E
301,0.005878906250,0.587890625000,-0.524589682678,61,3D
302,0.005898437500,0.589843750000,-0.534997619887,59,3B
303,0.005917968750,0.591796875000,-0.545324988422,58,3A
304,0.005937500000,0.593750000000,-0.555570233020,57,39
305,0.005957031250,0.595703125000,-0.565731810784,55,37
306,0.005976562500,0.597656250000,-0.575808191418,54,36
307,0.005996093750,0.599609375000,-0.585797857456,53,35
308,0.006015625000,0.601562500000,-0.595699304492,52,34
309,0.006035156250,0.603515625000,-0.605511041404,50,32
310,0.006054687500,0.605468750000,-0.615231590581,49,31
311,0.006074218750,0.607421875000,-0.624859488142,48,30
312,0.006093750000,0.609375000000,-0.634393284164,47,2F
313,0.006113281250,0.611328125000,-0.643831542890,45,2D
314,0.006132812500,0.613281250000,-0.653172842954,44,2C
315,0.006152343750,0.615234375000,-0.662415777590,43,2B
316,0.006171875000,0.617187500000,-0.671558954847,42,2A
317,0.006191406250,0.619140625000,-0.680600997795,41,29
318,0.006210937500,0.621093750000,-0.689540544737,40,28
319,0.006230468750,0.623046875000,-0.698376249409,38,26
320,0.006250000000,0.625000000000,-0.707106781187,37,25
321,0.006269531250,0.626953125000,-0.715730825284,36,24
322,0.006289062500,0.628906250000,-0.724247082951,35,23
323,0.006308593750,0.630859375000,-0.732654271672,34,22
324,0.006328125000,0.632812500000,-0.740951125355,33,21
325,0.006347656250,0.634765625000,-0.749136394523,32,20
326,0.006367187500,0.636718750000,-0.757208846506,31,1F
327,0.006386718750,0.638671875000,-0.765167265622,30,1E
328,0.006406250000,0.640625000000,-0.773010453363,29,1D
329,0.006425781250,0.642578125000,-0.780737228572,28,1C
330,0.006445312500,0.644531250000,-0.788346427627,27,1B
331,0.006464843750,0.646484375000,-0.795836904609,26,1A
332,0.006484375000,0.648437500000,-0.803207531481,25,19
333,0.006503906250,0.650390625000,-0.810457198253,24,18
334,0.006523437500,0.652343750000,-0.817584813152,23,17
335,0.006542968750,0.654296875000,-0.824589302785,22,16
336,0.006562500000,0.656250000000,-0.831469612303,21,15
337,0.006582031250,0.658203125000,-0.838224705555,21,15
338,0.006601562500,0.660156250000,-0.844853565250,20,14
339,0.006621093750,0.662109375000,-0.851355193105,19,13
340,0.006640625000,0.664062500000,-0.857728610000,18,12
341,0.006660156250,0.666015625000,-0.863972856122,17,11
342,0.006679687500,0.667968750000,-0.870086991109,17,11
343,0.006699218750,0.669921875000,-0.876070094195,16,10
344,0.006718750000,0.671875000000,-0.881921264348,15,0F
345,0.006738281250,0.673828125000,-0.887639620403,14,0E
346,0.006757812500,0.675781250000,-0.893224301196,14,0E
347,0.006777343750,0.677734375000,-0.898674465694,13,0D
348,0.006796875000,0.679687500000,-0.903989293123,12,0C
349,0.006816406250,0.681640625000,-0.909167983091,12,0C
350,0.006835937500,0.683593750000,-0.914209755704,11,0B
351,0.006855468750,0.685546875000,-0.919113851690,10,0A
352,0.006875000000,0.687500000000,-0.923879532511,10,0A
353,0.006894531250,0.689453125000,-0.928506080473,9,09
354,0.006914062500,0.691406250000,-0.932992798835,9,09
355,0.006933593750,0.693359375000,-0.937339011913,8,08
356,0.006953125000,0.695312500000,-0.941544065183,7,07
357,0.006972656250,0.697265625000,-0.945607325381,7,07
358,0.006992187500,0.699218750000,-0.949528180593,6,06
359,0.007011718750,0.701171875000,-0.953306040354,6,06
360,0.007031250000,0.703125000000,-0.956940335732,5,05
361,0.007050781250,0.705078125000,-0.960430519416,5,05
362,0.007070312500,0.707031250000,-0.963776065795,5,05
363,0.007089843750,0.708984375000,-0.966976471045,4,04
364,0.007109375000,0.710937500000,-0.970031253195,4,04
365,0.007128906250,0.712890625000,-0.972939952206,3,03
366,0.007148437500,0.714843750000,-0.975702130039,3,03
367,0.007167968750,0.716796875000,-0.978317370720,3,03
368,0.007187500000,0.718750000000,-0.980785280403,2,02
369,0.007207031250,0.720703125000,-0.983105487431,2,02
370,0.007226562500,0.722656250000,-0.985277642389,2,02
371,0.007246093750,0.724609375000,-0.987301418158,2,02
372,0.007265625000,0.726562500000,-0.989176509965,1,01
373,0.007285156250,0.728515625000,-0.990902635428,1,01
374,0.007304687500,0.730468750000,-0.992479534599,1,01
375,0.007324218750,0.732421875000,-0.993906970002,1,01
376,0.007343750000,0.734375000000,-0.995184726672,1,01
377,0.007363281250,0.736328125000,-0.996312612183,0,00
378,0.007382812500,0.738281250000,-0.997290456679,0,00
379,0.007402343750,0.740234375000,-0.998118112900,0,00
380,0.007421875000,0.742187500000,-0.998795456205,0,00
381,0.007441406250,0.744140625000,-0.999322384588,0,00
382,0.007460937500,0.746093750000,-0.999698818696,0,00
383,0.007480468750,0.748046875000,-0.999924701839,0,00
384,0.007500000000,0.750000000000,-1.000000000000,0,00
385,0.007519531250,0.751953125000,-0.999924701839,0,00
386,0.007539062500,0.753906250000,-0.999698818696,0,00
387,0.007558593750,0.755859375000,-0.999322384588,0,00
388,0.007578125000,0.757812500000,-0.998795456205,0,00
389,0.007597656250,0.759765625000,-0.998118112900,0,00
390,0.007617187500,0.761718750000,-0.997290456679,0,00
391,0.007636718750,0.763671875000,-0.996312612183,0,00
392,0.007656250000,0.765625000000,-0.995184726672,1,01
393,0.007675781250,0.767578125000,-0.993906970002,1,01
394,0.007695312500,0.769531250000,-0.992479534599,1,01
395,0.007714843750,0.771484375000,-0.990902635428,1,01
396,0.007734375000,0.773437500000,-0.989176509965,1,01
397,0.007753906250,0.775390625000,-0.987301418158,2,02
398,0.007773437500,0.777343750000,-0.985277642389,2,02
399,0.007792968750,0.779296875000,-0.983105487431,2,02
400,0.007812500000,0.781250000000,-0.980785280403,2,02
401,0.007832031250,0.783203125000,-0.978317370720,3,03
402,0.007851562500,0.785156250000,-0.975702130039,3,03
403,0.007871093750,0.787109375000,-0.972939952206,3,03
404,0.007890625000,0.789062500000,-0.970031253195,4,04
405,0.007910156250,0.791015625000,-0.966976471045,4,04
406,0.007929687500,0.792968750000,-0.963776065795,5,05
407,0.007949218750,0.794921875000,-0.960430519416,5,05
408,0.007968750000,0.796875000000,-0.956940335732,5,05
409,0.007988281250,0.798828125000,-0.953306040354,6,06
410,0.008007812500,0.800781250000,-0.949528180593,6,06
411,0.008027343750,0.802734375000,-0.945607325381,7,07
412,0.008046875000,0.804687500000,-0.941544065183,7,07
413,0.008066406250,0.806640625000,-0.937339011913,8,08
414,0.008085937500,0.808593750000,-0.932992798835,9,09
415,0.008105468750,0.810546875000,-0.928506080473,9,09
416,0.008125000000,0.812500000000,-0.923879532511,10,0A
417,0.008144531250,0.814453125000,-0.919113851690,10,0A
418,0.008164062500,0.816406250000,-0.914209755704,11,0B
419,0.008183593750,0.818359375000,-0.909167983091,12,0C
420,0.008203125000,0.820312500000,-0.903989293123,12,0C
421,0.008222656250,0.822265625000,-0.898674465694,13,0D
422,0.008242187500,0.824218750000,-0.893224301196,14,0E
423,0.008261718750,0.826171875000,-0.887639620403,14,0E
424,0.008281250000,0.828125000000,-0.881921264348,15,0F
425,0.008300781250,0.830078125000,-0.876070094195,16,10
426,0.008320312500,0.832031250000,-0.870086991109,17,11
427,0.008339843750,0.833984375000,-0.863972856122,17,11
428,0.008359375000,0.835937500000,-0.857728610000,18,12
429,0.008378906250,0.837890625000,-0.851355193105,19,13
430,0.008398437500,0.839843750000,-0.844853565250,20,14
431,0.008417968750,0.841796875000,-0.838224705555,21,15
432,0.008437500000,0.843750000000,-0.831469612303,21,15
433,0.008457031250,0.845703125000,-0.824589302785,22,16
434,0.008476562500,0.847656250000,-0.817584813152,23,17
435,0.008496093750,0.849609375000,-0.810457198253,24,18
436,0.008515625000,0.851562500000,-0.803207531481,25,19
437,0.008535156250,0.853515625000,-0.795836904609,26,1A
438,0.008554687500,0.855468750000,-0.788346427627,27,1B
439,0.008574218750,0.857421875000,-0.780737228572,28,1C
440,0.008593750000,0.859375000000,-0.773010453363,29,1D
441,0.008613281250,0.861328125000,-0.765167265622,30,1E
442,0.008632812500,0.863281250000,-0.757208846506,31,1F
443,0.008652343750,0.865234375000,-0.749136394523,32,20
444,0.008671875000,0.867187500000,-0.740951125355,33,21
445,0.008691406250,0.869140625000,-0.732654271672,34,22
446,0.008710937500,0.871093750000,-0.724247082951,35,23
447,0.008730468750,0.873046875000,-0.715730825284,36,24
448,0.008750000000,0.875000000000,-0.707106781187,37,25
449,0.008769531250,0.876953125000,-0.698376249409,38,26
450,0.008789062500,0.878906250000,-0.689540544737,40,28
451,0.008808593750,0.880859375000,-0.680600997795,41,29
452,0.008828125000,0.882812500000,-0.671558954847,42,2A
453,0.008847656250,0.884765625000,-0.662415777590,43,2B
454,0.008867187500,0.886718750000,-0.653172842954,44,2C
455,0.008886718750,0.888671875000,-0.643831542890,45,2D
456,0.008906250000,0.890625000000,-0.634393284164,47,2F
457,0.008925781250,0.892578125000,-0.624859488142,48,30
458,0.008945312500,0.894531250000,-0.615231590581,49,31
459,0.008964843750,0.896484375000,-0.605511041404,50,32
460,0.008984375000,0.898437500000,-0.595699304492,52,34
461,0.009003906250,0.900390625000,-0.585797857456,53,35
462,0.009023437500,0.902343750000,-0.575808191418,54,36
463,0.009042968750,0.904296875000,-0.565731810784,55,37
464,0.009062500000,0.906250000000,-0.555570233020,57,39
465,0.009082031250,0.908203125000,-0.545324988422,58,3A
466,0.009101562500,0.910156250000,-0.534997619887,59,3B
467,0.009121093750,0.912109375000,-0.524589682678,61,3D
468,0.009140625000,0.914062500000,-0.514102744193,62,3E
469,0.009160156250,0.916015625000,-0.503538383726,63,3F
470,0.009179687500,0.917968750000,-0.492898192230,65,41
471,0.009199218750,0.919921875000,-0.482183772079,66,42
472,0.009218750000,0.921875000000,-0.471396736826,67,43
473,0.009238281250,0.923828125000,-0.460538710958,69,45
474,0.009257812500,0.925781250000,-0.449611329655,70,46
475,0.009277343750,0.927734375000,-0.438616238539,72,48
476,0.009296875000,0.929687500000,-0.427555093430,73,49
477,0.009316406250,0.931640625000,-0.416429560098,74,4A
478,0.009335937500,0.933593750000,-0.405241314005,76,4C
479,0.009355468750,0.935546875000,-0.393992040061,77,4D
480,0.009375000000,0.937500000000,-0.382683432365,79,4F
481,0.009394531250,0.939453125000,-0.371317193952,80,50
482,0.009414062500,0.941406250000,-0.359895036535,82,52
483,0.009433593750,0.943359375000,-0.348418680249,83,53
